"sampling","date","month","treatment","plot","abundance","code","family","genus_level","species_level","height","Ah","Ab","biomass_i","nind_m2","intercept","slope","r_squared","p_value","biomass","n_species","abundance_total","biomass_total"
"10",2023-10-16,"Oct","w","1",45,"fear","Poaceae","Festuca","arundinacea",39.1,30.1907054009979,248.845554090848,607.380726730725,5.90049384451287,0.704791782700533,0.115460045818052,0.263872436745876,7.40961016073877e-08,3583.8462393504,7,67.5,5186.93640695953
"10",2023-10-16,"Oct","w","1",1,"gedi","Geraniaceae","Geranium","dissectum",4,0.00282743338823081,0.00282743338823081,0.0987546726310055,1.86244868761134,1.39035716931041,0.472091518300932,0.391870908358925,4.44886047896214e-14,0.183925510437104,7,67.5,5186.93640695953
"10",2023-10-16,"Oct","w","1",2,"shar","Rubeaceae","Sherardia","armensis",6,0.00785398163397448,0.00282743338823081,0.197737679968532,5.30155936470797,2.64860591747921,1.32647672361438,0.294112377373703,2.69268679511162e-10,1.0483180489928,7,67.5,5186.93640695953
"10",2023-10-16,"Oct","w","1",3,"plla","Plantaginaceae","Plantago","lanceolata",8,4.1547562843725,4.5238934211693,20.8575921901544,2.22360748501764,1.26352107305077,0.320028803988958,0.373863361168411,1.39909398901507e-14,46.3790981134728,7,67.5,5186.93640695953
"10",2023-10-16,"Oct","p","10",7,"sosp","Asteraceae","Sonchus",NA,13,23.7582944427728,11.3411494794592,73.1810213586046,1,0.999999999999999,7.48160977690959e-17,0.267399267399267,0.0317769805723962,73.1810213586045,15,87.5,1037.38567647822
"10",2023-10-16,"Oct","p","10",3,"vepe","Plantaginaceae","Veronica","persica",3,0.00785398163397448,0.01539380400259,0.209204636653664,5.2364217252396,0.587859424920123,1.54952076677316,0.308821685590706,0.000162017493540491,1.0954837043941,15,87.5,1037.38567647822
"10",2023-10-16,"Oct","p","10",5,"gedi","Geraniaceae","Geranium","dissectum",5.7,0.0113097335529233,0.255175863287831,1.63155532630483,3.75081476081507,1.39035716931041,0.472091518300932,0.391870908358925,4.44886047896214e-14,6.11966180099061,15,87.5,1037.38567647822
"10",2023-10-16,"Oct","p","10",8,"pore","Rosaceae","Potentilla","reptans",20.8,0.0314159265358979,0.311724531052447,4.5771264954074,3.91993978490722,4.24021996201399,-0.0400350221383466,0.00167710001758342,0.775392850895589,17.9420602499004,15,87.5,1037.38567647822
"10",2023-10-16,"Oct","p","10",25,"poaceae","Poaceae",NA,NA,20.8,1.4957122623741,1.81458391671346,20.7422660003272,26.0524280019223,13.0227796575861,0.521185933773446,0.466095135658867,1.2510440270391e-13,540.386391570244,15,87.5,1037.38567647822
"10",2023-10-16,"Oct","p","10",6,"lyar","Primulaceae","Lysimachia","arvensis",13.25,0.0962112750161874,0.06157521601036,2.0187995775032,2.57660626029654,1.65104088662573,0.154260895611802,0.0480026351903794,0.20603607900189,5.20165162967876,15,87.5,1037.38567647822
"10",2023-10-16,"Oct","p","10",5,"mear","Fabaceae","Medicago","arabica",7.5,0.0201061929829747,0.0962112750161874,1.1273018241717,3.55486062435974,2.24661670351,0.261648784169947,0.252531666630851,1.34494383436748e-07,4.00740086651689,15,87.5,1037.38567647822
"10",2023-10-16,"Oct","p","10",4.5,"cisp","Asteraceae","Cirsium",NA,10,109.358840271461,88.2473376393373,194.4328996459,1.3832597083257,1.27220874253884,0.024677992397081,0.044085684798429,0.171322731511053,268.951196053109,15,87.5,1037.38567647822
"10",2023-10-16,"Oct","p","10",2,"veof","Verbenaceae","Verbena","officinalis",17,3.14159265358979,7.06858347057703,38.4200133071622,1.25170068027211,1.2108843537415,0.0204081632653062,0.00142382534409112,0.827047961236028,48.0903567926385,15,87.5,1037.38567647822
"10",2023-10-16,"Oct","p","10",6,"mean","Euphorbiaceae","Mercurialis","annua",12.5,0.0490873852123405,0.0962112750161874,1.83802108631545,2.5563110922227,1.56183595410115,0.165745856353591,0.120061077224927,0.0829017254338732,4.6985536906874,15,87.5,1037.38567647822
"10",2023-10-16,"Oct","p","10",1,"bepe","Asteraceae","Bellis","perennis",3,0.38484510006475,0.282743338823081,1.96180625747375,1.39773130095711,1.12832328961361,0.269408011343496,0.187500081154813,2.80198732345708e-05,2.74207801248457,15,87.5,1037.38567647822
"10",2023-10-16,"Oct","p","10",3,"chsp","Amaranthaceae","Chenopodium",NA,17,8.29576810088555,0.292246656600191,34.234491109634,1.41666666666667,0.666666666666667,0.25,0.514285714285714,0.00866227682886156,48.4988624053149,15,87.5,1037.38567647822
"10",2023-10-16,"Oct","p","10",10,"coar","Convolvulaceae","Convolvulus","arvensis",21.3,0.00950331777710912,0.0380132711084365,1.24466548682787,9.62903801302808,2.86933689330289,0.675970111972519,0.129066507088952,0.00106516737336632,11.9849312861696,15,87.5,1037.38567647822
"10",2023-10-16,"Oct","p","10",1,"asteraceae","Asteraceae",NA,NA,3,0.282743338823081,0.38484510006475,1.96180625747375,2.0441060527877,1.6513049491535,0.3928011036342,0.268481139788285,1.68902877213852e-07,4.01014004529887,15,87.5,1037.38567647822
"10",2023-10-16,"Oct","p","10",1,"tosp","Apieaceae","Torilis","sp",3.5,0.00282743338823081,0.00950331777710912,0.151917495833935,3.13253591746215,2.51592228328994,0.616613634172212,0.280331130114251,2.17481553158403e-10,0.475887012190709,15,87.5,1037.38567647822
"10",2023-10-16,"Oct","c","11",80,"poaceae","Poaceae",NA,NA,25.8,1.28679635091038,1.28679635091038,20.2461487090214,54.7176543594618,13.0227796575861,0.521185933773446,0.466095135658867,1.2510440270391e-13,1107.8217671705,8,101,1808.57805166361
"10",2023-10-16,"Oct","c","11",2,"trfr","Fabaceae","Trifolium","fragiferum",10,0.173494454294496,0.132025431267111,2.59973488999577,2.58019952377042,-1.24252812217752,1.91136382297397,0.780426625150839,9.94133304643966e-12,6.70783472509644,8,101,1808.57805166361
"10",2023-10-16,"Oct","c","11",4,"plla","Plantaginaceae","Plantago","lanceolata",17,12.5663706143592,15.9043128087983,76.1144797620083,2.5436362890066,1.26352107305077,0.320028803988958,0.373863361168411,1.39909398901507e-14,193.607552841503,8,101,1808.57805166361
"10",2023-10-16,"Oct","c","11",3,"trre","Fabaceae","Trifolium","repens",15.5,0.264207942166902,0.282743338823081,5.13361114228229,2.0447292349921,1.30038256004847,0.248115558314542,0.0868404454100897,0.015488793478459,10.4968447837058,8,101,1808.57805166361
"10",2023-10-16,"Oct","c","11",3,"gedi","Geraniaceae","Geranium","dissectum",5.1,0.0038484510006475,0.00196349540849362,0.118258017023142,2.80663172421321,1.39035716931041,0.472091518300932,0.391870908358925,4.44886047896214e-14,0.331906702219695,8,101,1808.57805166361
"10",2023-10-16,"Oct","c","11",7,"fear","Poaceae","Festuca","arundinacea",31.25,19.6349540849362,114.99014510302,321.775850008702,1.5130121034269,0.704791782700533,0.115460045818052,0.263872436745876,7.40961016073877e-08,486.850755653644,8,101,1808.57805166361
"10",2023-10-16,"Oct","c","11",1,"bepe","Asteraceae","Bellis","perennis",2,0.502654824574367,0.282743338823081,1.66846074152361,1.39773130095711,1.12832328961361,0.269408011343496,0.187500081154813,2.80198732345708e-05,2.33205980284565,8,101,1808.57805166361
"10",2023-10-16,"Oct","c","11",1,"shar","Rubeaceae","Sherardia","armensis",5.4,0.00282743338823081,0.00196349540849362,0.108005297716225,3.97508264109359,2.64860591747921,1.32647672361438,0.294112377373703,2.69268679511162e-10,0.429329984097913,8,101,1808.57805166361
"10",2023-10-16,"Oct","wp","12",2,"trre","Fabaceae","Trifolium","repens",7,2.83528736986479,0.173494454294496,9.41662405468043,1.79661367667755,1.30038256004847,0.248115558314542,0.0868404454100897,0.015488793478459,16.9180355647697,5,88,2088.60500339863
"10",2023-10-16,"Oct","wp","12",80,"poaceae","Poaceae",NA,NA,20,4.22732707467043,4.1547562843725,37.5396934390976,54.7176543594618,13.0227796575861,0.521185933773446,0.466095135658867,1.2510440270391e-13,2054.0839703607,5,88,2088.60500339863
"10",2023-10-16,"Oct","wp","12",2,"melu","Fabaceae","Medicago","lupulina",5,0.785398163397448,1.539380400259,6.33583422298896,1.47885549757063,0.613280547057763,0.432787475256433,0.384931167896347,2.51752553918747e-05,9.36978327236335,5,88,2088.60500339863
"10",2023-10-16,"Oct","wp","12",1,"bepe","Asteraceae","Bellis","perennis",2,0.0132732289614169,0.000706858347057703,0.113744217448523,1.39773130095711,1.12832328961361,0.269408011343496,0.187500081154813,2.80198732345708e-05,0.158983853030672,5,88,2088.60500339863
"10",2023-10-16,"Oct","wp","12",3,"coar","Convolvulaceae","Convolvulus","arvensis",23.25,0.0283528736986479,0.0380132711084365,1.6487283508164,4.89724722922045,2.86933689330289,0.675970111972519,0.129066507088952,0.00106516737336632,8.07423034777282,5,88,2088.60500339863
"10",2023-10-16,"Oct","wp","13",15,"plla","Plantaginaceae","Plantago","lanceolata",12.8,10.5208796376069,21.237166338267,67.7556063360808,6.06395313288514,1.26352107305077,0.320028803988958,0.373863361168411,1.39909398901507e-14,410.86682131221,9,61.9090909090909,904.393444768552
"10",2023-10-16,"Oct","wp","13",1,"mean","Euphorbiaceae","Mercurialis","annua",1.5,0.00636172512351933,0.00282743338823081,0.0709818655023542,1.72758181045474,1.56183595410115,0.165745856353591,0.120061077224927,0.0829017254338732,0.122626979714012,9,61.9090909090909,904.393444768552
"10",2023-10-16,"Oct","wp","13",1,"asteraceae","Asteraceae",NA,NA,1.75,0.636172512351933,0.502654824574367,1.95538987661661,2.0441060527877,1.6513049491535,0.3928011036342,0.268481139788285,1.68902877213852e-07,3.99702428235181,9,61.9090909090909,904.393444768552
"10",2023-10-16,"Oct","wp","13",4,"mear","Fabaceae","Medicago","arabica",2.66666666666667,0.00950331777710912,0.00636172512351933,0.149914185536317,3.29321184018979,2.24661670351,0.261648784169947,0.252531666630851,1.34494383436748e-07,0.493699170820609,9,61.9090909090909,904.393444768552
"10",2023-10-16,"Oct","wp","13",2,"cadi","Cyperaceae","Carex","divulsa",10,14.5220120412188,38.484510006475,80.8702800867734,1.18520717989481,1.20907700270817,-0.011934911406679,0.00393890207127774,0.682122690872527,95.8480365989483,9,61.9090909090909,904.393444768552
"10",2023-10-16,"Oct","wp","13",5,"gedi","Geraniaceae","Geranium","dissectum",5.33333333333333,0.00282743338823081,0.0132732289614169,0.240324319450629,3.75081476081507,1.39035716931041,0.472091518300932,0.391870908358925,4.44886047896214e-14,0.901412004778256,9,61.9090909090909,904.393444768552
"10",2023-10-16,"Oct","wp","13",22,"vepe","Plantaginaceae","Veronica","persica",4.9,0.00502654824574367,0.0038484510006475,0.152690614941485,34.6773162939296,0.587859424920123,1.54952076677316,0.308821685590706,0.000162017493540491,5.2949007494405,9,61.9090909090909,904.393444768552
"10",2023-10-16,"Oct","wp","13",5.90909090909091,"poaceae","Poaceae",NA,NA,17.1363636363636,0.00282743338823081,4.94808696922026,23.8399568880672,16.1025147207928,13.0227796575861,0.521185933773446,0.466095135658867,1.2510440270391e-13,383.883256733168,9,61.9090909090909,904.393444768552
"10",2023-10-16,"Oct","wp","13",6,"shar","Rubeaceae","Sherardia","armensis",4.1,0.0132732289614169,0.0132732289614169,0.281468435927489,10.6074662591655,2.64860591747921,1.32647672361438,0.294112377373703,2.69268679511162e-10,2.98566693712093,9,61.9090909090909,904.393444768552
"10",2023-10-16,"Oct","c","14",15,"dagl","Poaceae","Dactilys","glomerata",41,78.5398163397448,380.132711084365,873.159930674879,1.69129983939554,1.57546978731742,0.00772200347187442,0.0012912956938069,0.785175376343123,1476.77525051704,12,81,4514.64014785855
"10",2023-10-16,"Oct","c","14",3,"gedi","Geraniaceae","Geranium","dissectum",4.9,0.00950331777710912,0.0038484510006475,0.200474587911689,2.80663172421321,1.39035716931041,0.472091518300932,0.391870908358925,4.44886047896214e-14,0.562658338331516,12,81,4514.64014785855
"10",2023-10-16,"Oct","c","14",1,"libi","Linaceae","Linum","bienne",7.33333333333333,0.00502654824574367,0.0038484510006475,0.199778727042757,2.5695504344541,1.68288628636192,0.886664148092177,0.115546960331613,0.0613479791179792,0.513341514867403,12,81,4514.64014785855
"10",2023-10-16,"Oct","c","14",4,"coar","Convolvulaceae","Convolvulus","arvensis",26.1,0.0490873852123405,0.0490873852123405,2.31204531636363,5.57321734119297,2.86933689330289,0.675970111972519,0.129066507088952,0.00106516737336632,12.8855310507818,12,81,4514.64014785855
"10",2023-10-16,"Oct","c","14",5,"rabu","Ranunculaceae","Ranunculus","bulbosus",8.5,0.0380132711084365,0.0380132711084365,0.922908934881659,2.71748304043587,1.42695368837135,0.258105870412905,0.206348041997875,0.000920721794077922,2.50798937840765,12,81,4514.64014785855
"10",2023-10-16,"Oct","c","14",25,"poaceae","Poaceae",NA,NA,21.8,1.32732289614169,1.69716689128555,20.1515513202739,26.0524280019223,13.0227796575861,0.521185933773446,0.466095135658867,1.2510440270391e-13,524.996839898478,12,81,4514.64014785855
"10",2023-10-16,"Oct","c","14",1,"tosp","Apieaceae","Torilis","sp",6,0.00282743338823081,0.000706858347057703,0.0945957964125962,3.13253591746215,2.51592228328994,0.616613634172212,0.280331130114251,2.17481553158403e-10,0.296324729903395,12,81,4514.64014785855
"10",2023-10-16,"Oct","c","14",15,"fear","Poaceae","Festuca","arundinacea",37.3333333333333,95.0331777710912,351.991030951855,806.345713538029,2.43669246997131,0.704791782700533,0.115460045818052,0.263872436745876,7.40961016073877e-08,1964.81652837176,12,81,4514.64014785855
"10",2023-10-16,"Oct","c","14",5,"shar","Rubeaceae","Sherardia","armensis",5.3,0.00282743338823081,0.00282743338823081,0.119133775637982,9.28098953555111,2.64860591747921,1.32647672361438,0.294112377373703,2.69268679511162e-10,1.1056793250268,12,81,4514.64014785855
"10",2023-10-16,"Oct","c","14",1,"vepe","Plantaginaceae","Veronica","persica",6,0.00636172512351933,0.00282743338823081,0.178863093014445,2.13738019169328,0.587859424920123,1.54952076677316,0.308821685590706,0.000162017493540491,0.382298432034069,12,81,4514.64014785855
"10",2023-10-16,"Oct","c","14",1,"bepe","Asteraceae","Bellis","perennis",3,1.13097335529233,0.785398163397448,3.96250706171312,1.39773130095711,1.12832328961361,0.269408011343496,0.187500081154813,2.80198732345708e-05,5.53852015042001,12,81,4514.64014785855
"10",2023-10-16,"Oct","c","14",5,"plla","Plantaginaceae","Plantago","lanceolata",15,63.6172512351933,56.7450173054656,183.072799760634,2.86366509299556,1.26352107305077,0.320028803988958,0.373863361168411,1.39909398901507e-14,524.259186151494,12,81,4514.64014785855
"10",2023-10-16,"Oct","p","15",8,"shar","Rubeaceae","Sherardia","armensis",10,0.00636172512351933,0.0314159265358979,0.645247077338979,13.2604197063942,2.64860591747921,1.32647672361438,0.294112377373703,2.69268679511162e-10,8.55624705983909,9,89.5,13567.0813468571
"10",2023-10-16,"Oct","p","15",3.5,"poaceae","Poaceae",NA,NA,7.33333333333333,1.22718463030851,2.77591126871194,11.7499049790715,14.8469304257932,13.0227796575861,0.521185933773446,0.466095135658867,1.2510440270391e-13,174.450021733955,9,89.5,13567.0813468571
"10",2023-10-16,"Oct","p","15",1,"veof","Verbenaceae","Verbena","officinalis",24,3.14159265358979,23.7582944427728,92.2310614638352,1.23129251700681,1.2108843537415,0.0204081632653062,0.00142382534409112,0.827047961236028,113.563415816015,9,89.5,13567.0813468571
"10",2023-10-16,"Oct","p","15",2,"vepe","Plantaginaceae","Veronica","persica",3.5,0.0226980069221863,0.0380132711084365,0.439670864488977,3.68690095846644,0.587859424920123,1.54952076677316,0.308821685590706,0.000162017493540491,1.62102293169418,9,89.5,13567.0813468571
"10",2023-10-16,"Oct","p","15",10,"mean","Euphorbiaceae","Mercurialis","annua",19.75,26.4207942166902,0.950331777710913,81.9362185239625,3.21929451763706,1.56183595410115,0.165745856353591,0.120061077224927,0.0829017254338732,263.776819090105,9,89.5,13567.0813468571
"10",2023-10-16,"Oct","p","15",5,"melu","Fabaceae","Medicago","lupulina",33.5,2.83528736986479,9.89798035421634,69.9668828765513,2.77721792333993,0.613280547057763,0.432787475256433,0.384931167896347,2.51752553918747e-05,194.313281164984,9,89.5,13567.0813468571
"10",2023-10-16,"Oct","p","15",10,"coar","Convolvulaceae","Convolvulus","arvensis",23.8,1.05683176866761,0.882473376393373,15.8873505679075,9.62903801302808,2.86933689330289,0.675970111972519,0.129066507088952,0.00106516737336632,152.979902544685,9,89.5,13567.0813468571
"10",2023-10-16,"Oct","p","15",45,"amsp","Amaranthaceae","Amaranthus",NA,85,11309.7335529233,855.298599939821,12625.7600719161,1,1,0,NA,NA,12625.7600719161,9,89.5,13567.0813468571
"10",2023-10-16,"Oct","p","15",5,"mear","Fabaceae","Medicago","arabica",11,0.567450173054656,1.22718463030851,9.01879651202434,3.55486062435974,2.24661670351,0.261648784169947,0.252531666630851,1.34494383436748e-07,32.0605645997082,9,89.5,13567.0813468571
"10",2023-10-16,"Oct","w","16",25,"coar","Convolvulaceae","Convolvulus","arvensis",33.5,0.0380132711084365,0.0530929158456675,2.59795241826636,19.7685896926159,2.86933689330289,0.675970111972519,0.129066507088952,0.00106516737336632,51.3578553976469,4,97,64.9592398559493
"10",2023-10-16,"Oct","w","16",1,"libi","Linaceae","Linum","bienne",8.5,0.000706858347057703,0.00125663706143592,0.0806371713279804,2.5695504344541,1.68288628636192,0.886664148092177,0.115546960331613,0.0613479791179792,0.207201278618962,4,97,64.9592398559493
"10",2023-10-16,"Oct","w","16",70,"poaceae","Poaceae",NA,NA,23.8,0.00125663706143592,0.00282743338823081,0.261025455493342,49.5057950217273,13.0227796575861,0.521185933773446,0.466095135658867,1.2510440270391e-13,12.9222726951064,4,97,64.9592398559493
"10",2023-10-16,"Oct","w","16",1,"shar","Rubeaceae","Sherardia","armensis",7.3,0.00125663706143592,0.00282743338823081,0.118717150606776,3.97508264109359,2.64860591747921,1.32647672361438,0.294112377373703,2.69268679511162e-10,0.471910484577087,4,97,64.9592398559493
"10",2023-10-16,"Oct","c","2",35,"dagl","Poaceae","Dactilys","glomerata",27.4,30.1907054009979,160.606070433144,371.920802691435,1.84573990883302,1.57546978731742,0.00772200347187442,0.0012912956938069,0.785175376343123,686.469068452795,5,100.5,1801.29106794426
"10",2023-10-16,"Oct","c","2",0.5,"tosp","Apieaceae","Torilis","sp",2,0.000706858347057703,0.00282743338823081,0.045476915576318,2.82422910037605,2.51592228328994,0.616613634172212,0.280331130114251,2.17481553158403e-10,0.128437228365982,5,100.5,1801.29106794426
"10",2023-10-16,"Oct","c","2",4,"shar","Rubeaceae","Sherardia","armensis",7.9,0.00636172512351933,0.0132732289614169,0.356457203100313,7.95451281193673,2.64860591747921,1.32647672361438,0.294112377373703,2.69268679511162e-10,2.83544338896857,5,100.5,1801.29106794426
"10",2023-10-16,"Oct","c","2",1,"gedi","Geraniaceae","Geranium","dissectum",5.66666666666667,0.00282743338823081,0.000706858347057703,0.0910589801840182,1.86244868761134,1.39035716931041,0.472091518300932,0.391870908358925,4.44886047896214e-14,0.169592678138952,5,100.5,1801.29106794426
"10",2023-10-16,"Oct","c","2",60,"poaceae","Poaceae",NA,NA,17.2,2.43284935093994,2.89529178954835,25.0979848376341,44.2939356839929,13.0227796575861,0.521185933773446,0.466095135658867,1.2510440270391e-13,1111.68852619599,5,100.5,1801.29106794426
"10",2023-10-16,"Oct","p","3",3,"vepe","Plantaginaceae","Veronica","persica",2,0.00502654824574367,0.0176714586764426,0.157125939488483,5.2364217252396,0.587859424920123,1.54952076677316,0.308821685590706,0.000162017493540491,0.822777683136176,16,79,1546.53066860719
"10",2023-10-16,"Oct","p","3",1,"cisp","Asteraceae","Cirsium",NA,9,4.5238934211693,4.5238934211693,23.1966883378409,1.29688673493592,1.27220874253884,0.024677992397081,0.044085684798429,0.171322731511053,30.0834773997886,16,79,1546.53066860719
"10",2023-10-16,"Oct","p","3",5,"fear","Poaceae","Festuca","arundinacea",12.5,2.92552961883916,5.02725510409073,26.4965238002588,1.28209201179079,0.704791782700533,0.115460045818052,0.263872436745876,7.40961016073877e-08,33.9709815045365,16,79,1546.53066860719
"10",2023-10-16,"Oct","p","3",4,"shar","Rubeaceae","Sherardia","armensis",15.25,3.80132711084365,3.30063578167778,28.0544377483904,7.95451281193673,2.64860591747921,1.32647672361438,0.294112377373703,2.69268679511162e-10,223.159384501253,16,79,1546.53066860719
"10",2023-10-16,"Oct","p","3",6,"coar","Convolvulaceae","Convolvulus","arvensis",22.6,3.26851299679482,2.95592452776264,33.3970757659781,6.925157565138,2.86933689330289,0.675970111972519,0.129066507088952,0.00106516737336632,231.280011894251,16,79,1546.53066860719
"10",2023-10-16,"Oct","p","3",2,"gedi","Geraniaceae","Geranium","dissectum",6.7,0.00636172512351933,0.0314159265358979,0.494055700405319,2.33454020591227,1.39035716931041,0.472091518300932,0.391870908358925,4.44886047896214e-14,1.15339289655637,16,79,1546.53066860719
"10",2023-10-16,"Oct","p","3",4,"lyar","Primulaceae","Lysimachia","arvensis",23.5,23.7582944427728,5.30929158456675,95.7680460744924,2.26808446907294,1.65104088662573,0.154260895611802,0.0480026351903794,0.20603607900189,217.210017935018,16,79,1546.53066860719
"10",2023-10-16,"Oct","p","3",10,"pore","Rosaceae","Potentilla","reptans",57.6666666666667,0.00282743338823081,3.69836141162224,44.0974492991272,3.83986974063052,4.24021996201399,-0.0400350221383466,0.00167710001758342,0.775392850895589,169.328461202707,16,79,1546.53066860719
"10",2023-10-16,"Oct","p","3",8,"trfr","Fabaceae","Trifolium","fragiferum",26.1,0.407150407905237,0.113411494794592,7.03036705149779,14.0483824616142,-1.24252812217752,1.91136382297397,0.780426625150839,9.94133304643966e-12,98.7652851849722,16,79,1546.53066860719
"10",2023-10-16,"Oct","p","3",3,"plla","Plantaginaceae","Plantago","lanceolata",10.25,8.55298599939821,7.30616641500476,36.7766330478016,2.22360748501764,1.26352107305077,0.320028803988958,0.373863361168411,1.39909398901507e-14,81.7767965188389,16,79,1546.53066860719
"10",2023-10-16,"Oct","p","3",5,"dagl","Poaceae","Dactilys","glomerata",22.5,11.0446616727766,25.9672267773281,109.291213816372,1.61407980467679,1.57546978731742,0.00772200347187442,0.0012912956938069,0.785175376343123,176.404741049619,16,79,1546.53066860719
"10",2023-10-16,"Oct","p","3",3,"veof","Verbenaceae","Verbena","officinalis",21.5,7.06858347057703,16.61902513749,78.742498934035,1.27210884353742,1.2108843537415,0.0204081632653062,0.00142382534409112,0.827047961236028,100.169029256222,16,79,1546.53066860719
"10",2023-10-16,"Oct","p","3",1,"tosp","Apieaceae","Torilis","sp",2.66666666666667,0.00196349540849362,0.000706858347057703,0.0457012165900399,3.13253591746215,2.51592228328994,0.616613634172212,0.280331130114251,2.17481553158403e-10,0.143160702440017,16,79,1546.53066860719
"10",2023-10-16,"Oct","p","3",20,"chsp","Amaranthaceae","Chenopodium",NA,43.9,0.693977817177985,1.56145008865047,26.4260176531335,5.66666666666667,0.666666666666667,0.25,0.514285714285714,0.00866227682886156,149.747433367756,16,79,1546.53066860719
"10",2023-10-16,"Oct","p","3",1,"mear","Fabaceae","Medicago","arabica",7.5,0.441786466911065,0.636172512351933,4.97368648508259,2.50826548767995,2.24661670351,0.261648784169947,0.252531666630851,1.34494383436748e-07,12.4753261570728,16,79,1546.53066860719
"10",2023-10-16,"Oct","p","3",3,"poaceae","Poaceae",NA,NA,15.3125,0.045238934211693,0.0314159265358979,1.37391524153891,14.5863374589064,13.0227796575861,0.521185933773446,0.466095135658867,1.2510440270391e-13,20.0403913530215,16,79,1546.53066860719
"10",2023-10-16,"Oct","wp","4",2,"bepe","Asteraceae","Bellis","perennis",1.6,0.636172512351933,0.950331777710913,2.29761308852155,1.6671393123006,1.12832328961361,0.269408011343496,0.187500081154813,2.80198732345708e-05,3.83044110433067,14,62.5,1725.17872903897
"10",2023-10-16,"Oct","wp","4",15,"plla","Plantaginaceae","Plantago","lanceolata",18.2,8.65697271623203,30.5815195271045,98.6488151989377,6.06395313288514,1.26352107305077,0.320028803988958,0.373863361168411,1.39909398901507e-14,598.201791981005,14,62.5,1725.17872903897
"10",2023-10-16,"Oct","wp","4",8,"poaceae","Poaceae",NA,NA,20.5,1.72033613710577,2.16424317905801,22.8543028051649,17.1922671277737,13.0227796575861,0.521185933773446,0.466095135658867,1.2510440270391e-13,392.917278845423,14,62.5,1725.17872903897
"10",2023-10-16,"Oct","wp","4",2,"cisp","Asteraceae","Cirsium",NA,8,12.5663706143592,12.5663706143592,42.3762613801955,1.321564727333,1.27220874253884,0.024677992397081,0.044085684798429,0.171322731511053,56.0029723163101,14,62.5,1725.17872903897
"10",2023-10-16,"Oct","wp","4",3,"asteraceae","Asteraceae",NA,NA,2.5,4.01149965936881,3.73252623173003,8.90240355835827,2.8297082600561,1.6513049491535,0.3928011036342,0.268481139788285,1.68902877213852e-07,25.1912048834392,14,62.5,1725.17872903897
"10",2023-10-16,"Oct","wp","4",4,"cadi","Cyperaceae","Carex","divulsa",10,9.62112750161874,213.824649984955,211.033228136152,1.16133735708145,1.20907700270817,-0.011934911406679,0.00393890207127774,0.682122690872527,245.080771420006,14,62.5,1725.17872903897
"10",2023-10-16,"Oct","wp","4",2,"vepe","Plantaginaceae","Veronica","persica",3.66666666666667,0.00502654824574367,0.01539380400259,0.219344044619794,3.68690095846644,0.587859424920123,1.54952076677316,0.308821685590706,0.000162017493540491,0.808699768342625,14,62.5,1725.17872903897
"10",2023-10-16,"Oct","wp","4",1,"rapa","Ranunculaceae","Rannunculus","parviflorus",1.75,0.00282743338823081,0.00282743338823081,0.0569127658385424,8.51444418538149,7.91470166173394,0.599742523647551,0.492457239985109,4.67043961223343e-15,0.484580568167955,14,62.5,1725.17872903897
"10",2023-10-16,"Oct","wp","4",1.5,"cabu","Brassicaceae","Capsella","bursa-pastoris",4,3.30063578167778,3.46360590058275,11.1281288597305,1.1633064516129,0.491935483870968,0.44758064516129,0.305732009925558,0.0402864011291819,12.9454240969042,14,62.5,1725.17872903897
"10",2023-10-16,"Oct","wp","4",3,"gedi","Geraniaceae","Geranium","dissectum",3,0.00196349540849362,0.0530929158456675,0.371696818330534,2.80663172421321,1.39035716931041,0.472091518300932,0.391870908358925,4.44886047896214e-14,1.04321608211559,14,62.5,1725.17872903897
"10",2023-10-16,"Oct","wp","4",1,"tosp","Apieaceae","Torilis","sp",2,0.000706858347057703,0.00282743338823081,0.045476915576318,3.13253591746215,2.51592228328994,0.616613634172212,0.280331130114251,2.17481553158403e-10,0.14245807145821,14,62.5,1725.17872903897
"10",2023-10-16,"Oct","wp","4",3,"shar","Rubeaceae","Sherardia","armensis",4.6,0.0201061929829747,0.090792027688745,0.788299069795864,6.62803608832235,2.64860591747921,1.32647672361438,0.294112377373703,2.69268679511162e-10,5.22487468299793,14,62.5,1725.17872903897
"10",2023-10-16,"Oct","wp","4",16,"lyar","Primulaceae","Lysimachia","arvensis",18.5,26.2388960020473,8.29576810088555,91.5912636136428,4.11921521641456,1.65104088662573,0.154260895611802,0.0480026351903794,0.20603607900189,377.284126767955,14,62.5,1725.17872903897
"10",2023-10-16,"Oct","wp","4",1,"trfr","Fabaceae","Trifolium","fragiferum",4.5,2.83528736986479,1.539380400259,9.00204406455312,0.66883570079645,-1.24252812217752,1.91136382297397,0.780426625150839,9.94133304643966e-12,6.02088845051591,14,62.5,1725.17872903897
"10",2023-10-16,"Oct","wp","5",3,"chsp","Amaranthaceae","Chenopodium",NA,33.5,0.636172512351933,0.173494454294496,11.146458230867,1.41666666666667,0.666666666666667,0.25,0.514285714285714,0.00866227682886156,15.7908158270616,5,60,1221.30874483834
"10",2023-10-16,"Oct","wp","5",12,"fear","Poaceae","Festuca","arundinacea",15.3333333333333,7.45060113725355,26.4207942166902,79.7778848331858,2.09031233251716,0.704791782700533,0.115460045818052,0.263872436745876,7.40961016073877e-08,166.760696528942,5,60,1221.30874483834
